,name,side,st_asgeojson
0,114,south,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.624371921,41.888857312],[-87.624187458,41.888822696],[-87.624032045,41.888818332],[-87.623858087,41.888893327],[-87.623607085,41.88890517],[-87.623601103,41.888904763],[-87.623318155,41.888882253],[-87.622713683,41.888835922],[-87.622317393,41.888788717],[-87.62120027,41.888655637],[-87.620637636,41.888596444],[-87.620545351,41.888586735],[-87.620464515,41.888578231],[-87.619402994,41.888466541],[-87.619084481,41.888433027],[-87.618199907,41.888330899],[-87.618140366,41.888321525],[-87.618098299,41.888316517],[-87.618056032,41.888313044],[-87.618011838,41.88831104],[-87.617973686,41.888310443],[-87.61762654,41.888319077],[-87.617255318,41.888328306],[-87.616921684,41.888352926],[-87.615849716,41.888390745],[-87.615265974,41.888422715],[-87.61455103,41.888414268],[-87.614425154,41.888411636],[-87.614171365,41.888410047],[-87.614070784,41.888409417],[-87.613974313,41.888408813],[-87.61376262,41.888407487],[-87.613753481,41.888090827],[-87.613533761,41.887939643],[-87.612731332,41.88794427],[-87.612731071,41.887745395],[-87.612731042,41.887722836],[-87.612730556,41.887333809],[-87.61273004,41.886922199],[-87.612729526,41.886510506],[-87.612729044,41.886098866],[-87.61272897,41.886049907],[-87.612729042,41.885687255],[-87.612729118,41.885275566],[-87.612729187,41.884864012],[-87.612729249,41.884500546],[-87.612729259,41.884452294],[-87.612729342,41.88413133],[-87.611457387,41.884140323],[-87.610213567,41.884149105],[-87.610217136,41.884181209],[-87.610221046,41.884202283],[-87.610209619,41.884235304],[-87.610199626,41.884264963],[-87.610192533,41.884295103],[-87.610191667,41.884299929],[-87.610192285,41.884434097],[-87.610192377,41.884455394],[-87.610195206,41.884494381],[-87.610191085,41.884524375],[-87.610182656,41.884571634],[-87.610169852,41.884671415],[-87.610166327,41.884795047],[-87.610168631,41.884838422],[-87.610169759,41.884845646],[-87.610173182,41.884867788],[-87.61016832,41.884947339],[-87.610174074,41.884984066],[-87.610175442,41.885022301],[-87.610178835,41.885056873],[-87.610173442,41.885160542],[-87.610179108,41.885225069],[-87.610182616,41.885252424],[-87.610182709,41.88525731],[-87.610183222,41.885279925],[-87.610180897,41.885307351],[-87.610180857,41.885307491],[-87.610181206,41.88537448],[-87.610188727,41.885391157],[-87.610193419,41.885408393],[-87.610195204,41.885425938],[-87.61019405,41.885443521],[-87.610191297,41.885456485],[-87.61017904,41.885527348],[-87.610169718,41.885598448],[-87.610163379,41.885668878],[-87.610163293,41.885669728],[-87.610159809,41.885741141],[-87.610159296,41.885812597],[-87.610160474,41.88585802],[-87.610157413,41.886080448],[-87.610151744,41.886492023],[-87.610146074,41.886903677],[-87.610143863,41.887063956],[-87.610141845,41.887079887],[-87.610136932,41.887095442],[-87.610129237,41.887110351],[-87.610118869,41.887124336],[-87.610106018,41.88713715],[-87.610090941,41.887148501],[-87.610073973,41.887158219],[-87.610055341,41.887166112],[-87.61004686,41.887168913],[-87.61004085,41.887314511],[-87.610037568,41.88739391],[-87.610344333,41.88739351],[-87.610345693,41.887550048],[-87.610660966,41.887554202],[-87.610660115,41.887567917],[-87.610418323,41.887563981],[-87.610420493,41.887622338],[-87.610774747,41.887625471],[-87.610775169,41.887646852],[-87.610415292,41.887640799],[-87.61041432,41.887708275],[-87.610414098,41.887723777],[-87.610659639,41.887727299],[-87.61065979,41.887730539],[-87.610660329,41.887741052],[-87.610339003,41.887739306],[-87.610340438,41.887862858],[-87.610586671,41.887863834],[-87.610832852,41.887862582],[-87.611079063,41.887859166],[-87.611147388,41.887857809],[-87.611152542,41.887951283],[-87.61081695,41.887954086],[-87.610481311,41.887954689],[-87.610145696,41.8879531],[-87.61004067,41.887952162],[-87.610040756,41.888006717],[-87.610039735,41.888018871],[-87.610035781,41.888030672],[-87.610029084,41.888041771],[-87.610019826,41.888051785],[-87.610008309,41.888060411],[-87.609994934,41.888067354],[-87.609980116,41.88807239],[-87.609964289,41.888075336],[-87.609964107,41.888075363],[-87.609429424,41.888133382],[-87.608841684,41.888197157],[-87.607860724,41.888299883],[-87.607817112,41.888304601],[-87.607773159,41.88830715],[-87.607729088,41.888307502],[-87.6076937,41.888306181],[-87.607498505,41.88830923],[-87.605924203,41.888334009],[-87.605324315,41.888341324],[-87.605129565,41.888347496],[-87.6044047,41.88835802],[-87.603741417,41.888369669],[-87.602887593,41.888381531],[-87.602523778,41.888385967],[-87.602516183,41.888385147],[-87.602496411,41.888380057],[-87.602479323,41.888371085],[-87.602466208,41.888358899],[-87.602458144,41.888344493],[-87.602455714,41.888329003],[-87.602459159,41.888313572],[-87.602468133,41.888299496],[-87.602482038,41.888287812],[-87.602499689,41.888279445],[-87.602519751,41.888275075],[-87.602524018,41.888274714],[-87.60291972,41.888266256],[-87.603840589,41.88825227],[-87.604775904,41.88823694],[-87.605136158,41.8882294],[-87.605184284,41.888192412],[-87.605246249,41.88819142],[-87.605413016,41.888188757],[-87.605411074,41.888223625],[-87.605840232,41.888218715],[-87.605987263,41.888217039],[-87.607505955,41.888189655],[-87.607558308,41.8881553],[-87.60780657,41.88814888],[-87.607810388,41.888184857],[-87.608373358,41.888125787],[-87.608466274,41.888116029],[-87.609846443,41.887970423],[-87.609846175,41.887935872],[-87.60985024,41.887901046],[-87.609857502,41.887862865],[-87.60985957,41.887858707],[-87.609868929,41.887836261],[-87.609875396,41.887813252],[-87.609879,41.887789919],[-87.609879669,41.887766407],[-87.609880578,41.887724972],[-87.60988102,41.887704917],[-87.609883596,41.887587699],[-87.609881257,41.887313369],[-87.609879945,41.887159493],[-87.609879097,41.887152902],[-87.609880241,41.887143027],[-87.609884274,41.887133558],[-87.609890981,41.887125013],[-87.609900025,41.887117742],[-87.609910994,41.887112158],[-87.609923305,41.887108505],[-87.609936432,41.887106941],[-87.609938483,41.887087688],[-87.609939405,41.886902182],[-87.609940324,41.886709652],[-87.609945187,41.886490529],[-87.609953329,41.886123648],[-87.609953612,41.886078974],[-87.609956306,41.885667384],[-87.609956941,41.885571995],[-87.609957516,41.885263987],[-87.609958233,41.885255702],[-87.609964924,41.885180443],[-87.609968032,41.885132576],[-87.60996764,41.885125245],[-87.609966435,41.885072441],[-87.60996813,41.885019626],[-87.6099728,41.884966908],[-87.60997716,41.884844268],[-87.609978777,41.884798727],[-87.609978777,41.884795405],[-87.609976947,41.884781892],[-87.609972208,41.88476877],[-87.609971076,41.884742308],[-87.609972032,41.884686938],[-87.609976658,41.884631696],[-87.609967515,41.884631613],[-87.609968854,41.884493364],[-87.609976046,41.884490612],[-87.609976857,41.884448082],[-87.609977032,41.884432577],[-87.609977831,41.884358324],[-87.609969582,41.884357282],[-87.609974517,41.884215985],[-87.609982458,41.884214938],[-87.609985887,41.884080329],[-87.611595985,41.884069931],[-87.612736108,41.884058514],[-87.612736307,41.884040731],[-87.612738667,41.883808061],[-87.61274177,41.883773753],[-87.612748753,41.883724317],[-87.612758593,41.883675148],[-87.612770604,41.883629309],[-87.612771372,41.883626351],[-87.612787006,41.883578043],[-87.6128055,41.883530298],[-87.612826779,41.883483201],[-87.612850839,41.883436865],[-87.612877568,41.883391341],[-87.612907008,41.883346767],[-87.612936519,41.883312184],[-87.612983404,41.883260585],[-87.613023638,41.883219508],[-87.613032738,41.883210207],[-87.613084404,41.883161191],[-87.613138334,41.883113561],[-87.61319449,41.883067368],[-87.613252755,41.883022674],[-87.6133131,41.882979556],[-87.613375443,41.882938015],[-87.613439711,41.882898186],[-87.613505798,41.882860044],[-87.613573632,41.88282367],[-87.613597303,41.88281191],[-87.613643168,41.88278909],[-87.613714263,41.882756359],[-87.613786878,41.882725528],[-87.613860867,41.882696629],[-87.613976868,41.88265773],[-87.614095136,41.882622902],[-87.614215456,41.882592179],[-87.614337524,41.88256564],[-87.614461123,41.882543335],[-87.614490989,41.882539031],[-87.614585961,41.882525345],[-87.614668468,41.882515872],[-87.614876912,41.882505515],[-87.614995827,41.882501592],[-87.615177628,41.882499217],[-87.615461518,41.882490153],[-87.615545211,41.882483157],[-87.615628037,41.88247182],[-87.61570959,41.882456192],[-87.615789535,41.882436328],[-87.615867399,41.882412391],[-87.615925763,41.882391187],[-87.61599521,41.882361461],[-87.616061536,41.882327985],[-87.616124417,41.882290973],[-87.616183475,41.882250618],[-87.616238455,41.882207136],[-87.616288989,41.88216077],[-87.616334853,41.882111743],[-87.616348333,41.882095309],[-87.616361326,41.882079471],[-87.616399378,41.882022521],[-87.616432094,41.881963751],[-87.616459321,41.881903409],[-87.616480904,41.881841825],[-87.61649677,41.881779274],[-87.616505547,41.881726693],[-87.616504397,41.881681379],[-87.616497659,41.881413775],[-87.615753647,41.881416536],[-87.615748598,41.881280446],[-87.615738214,41.881000491],[-87.615733781,41.880881038],[-87.615733336,41.880868961],[-87.615722132,41.88056749],[-87.616293844,41.880554048],[-87.616370135,41.880552111],[-87.616446415,41.880554535],[-87.616477675,41.880556814],[-87.616474903,41.880446697],[-87.616464561,41.880035161],[-87.616458077,41.879777466],[-87.61637227,41.879779757],[-87.616369303,41.879624824],[-87.61636142,41.879213166],[-87.616353531,41.878801699],[-87.616347819,41.878504628],[-87.616345979,41.878390101],[-87.616345836,41.878381036],[-87.616341117,41.878089165],[-87.616338793,41.877978445],[-87.616335619,41.877825762],[-87.61632064,41.877825202],[-87.616307111,41.877820398],[-87.616304665,41.87781893],[-87.616282949,41.877567557],[-87.616270167,41.877419947],[-87.616251228,41.877156353],[-87.616241508,41.877020729],[-87.616225792,41.876744945],[-87.616218727,41.8766213],[-87.616207089,41.876361894],[-87.61620586,41.876333621],[-87.616192092,41.876014902],[-87.616189645,41.87592213],[-87.616187326,41.875833786],[-87.616182976,41.875667781],[-87.616181504,41.875510525],[-87.616179735,41.875320615],[-87.616181408,41.875098834],[-87.61618233,41.874973456],[-87.616189352,41.874687028],[-87.616190837,41.874626334],[-87.616205337,41.874275024],[-87.616205538,41.874270387],[-87.616219596,41.874023467],[-87.616223769,41.873950193],[-87.616245198,41.873948103],[-87.616242075,41.873862931],[-87.616238551,41.873767326],[-87.616231802,41.873451449],[-87.616227831,41.873265696],[-87.616223003,41.873039893],[-87.616214199,41.872628341],[-87.61621017,41.8724405],[-87.616206019,41.872266569],[-87.616204996,41.872216836],[-87.616200005,41.871969933],[-87.616280924,41.871967393],[-87.616274413,41.871804043],[-87.61627346,41.871780657],[-87.616254048,41.871757045],[-87.616239903,41.87173146],[-87.616233745,41.871714355],[-87.616234379,41.871627998],[-87.616249545,41.871601251],[-87.616259495,41.871588253],[-87.61626647,41.871571803],[-87.616267852,41.871556747],[-87.616264139,41.871392589],[-87.616254828,41.870980923],[-87.616250474,41.870789127],[-87.616247883,41.870677806],[-87.616245366,41.870569363],[-87.616235828,41.870157802],[-87.616227805,41.869811674],[-87.61622666,41.869746272],[-87.616220002,41.869362959],[-87.617112813,41.869374618],[-87.617170125,41.869242827],[-87.617268439,41.869065915],[-87.617391993,41.868890861],[-87.617540572,41.86871676],[-87.617627906,41.868622245],[-87.617848553,41.868385776],[-87.618020413,41.868200979],[-87.618187298,41.868021498],[-87.618443966,41.86774807],[-87.618576784,41.867614072],[-87.61865954,41.867525704],[-87.618665956,41.867518854],[-87.618718091,41.867462772],[-87.618961565,41.867502858],[-87.619214539,41.867537457],[-87.619945429,41.867521769],[-87.620357491,41.86751309],[-87.620400423,41.867512556],[-87.62083869,41.867507087],[-87.62124471,41.867500613],[-87.621581344,41.867495816],[-87.621849224,41.867491998],[-87.622435671,41.867485515],[-87.622555872,41.867484218],[-87.62283265,41.867481228],[-87.62317851,41.867476623],[-87.623536449,41.867467598],[-87.62402371,41.867457121],[-87.624131512,41.867456586],[-87.624096859,41.867935101],[-87.624104685,41.868245981],[-87.624107894,41.868373321],[-87.62412044,41.868895527],[-87.624131131,41.869310688],[-87.624134108,41.869426413],[-87.624119301,41.869771822],[-87.624122578,41.869909493],[-87.624123293,41.869939428],[-87.62413098,41.870262076],[-87.624140798,41.870595168],[-87.624145189,41.870744131],[-87.624155479,41.871249894],[-87.624165216,41.871694495],[-87.624170526,41.871878337],[-87.624173168,41.871969757],[-87.624178128,41.872294293],[-87.624184645,41.872588715],[-87.624192663,41.872857589],[-87.624198511,41.873101803],[-87.624200153,41.873161612],[-87.624204606,41.87332411],[-87.624216292,41.873813452],[-87.624230415,41.874303718],[-87.624234776,41.874438096],[-87.624239526,41.874584468],[-87.624245905,41.875001661],[-87.62425084,41.875328937],[-87.624258143,41.875662613],[-87.624259967,41.875724658],[-87.624268794,41.876025066],[-87.624273095,41.87629848],[-87.624277654,41.876549078],[-87.624290259,41.876955814],[-87.624291165,41.877004549],[-87.624297923,41.877367541],[-87.624300801,41.877549208],[-87.624304375,41.877667895],[-87.62431329,41.877965983],[-87.624307878,41.87827969],[-87.624306493,41.878359819],[-87.624311037,41.878611784],[-87.624334011,41.878853822],[-87.624341028,41.879103065],[-87.624349239,41.879354593],[-87.624352201,41.87955431],[-87.624352741,41.879590578],[-87.624355346,41.879796889],[-87.624365521,41.880091793],[-87.624354077,41.880353698],[-87.624357097,41.880522586],[-87.624334657,41.880784427],[-87.624335355,41.880827293],[-87.624340474,41.881142284],[-87.624345894,41.881425289],[-87.624354009,41.881685493],[-87.624362804,41.88199499],[-87.624365911,41.882110339],[-87.624370601,41.882284398],[-87.624388441,41.88262623],[-87.624388309,41.88297943],[-87.624399771,41.883230864],[-87.624418325,41.883638038],[-87.624451708,41.884471445],[-87.624473459,41.884861231],[-87.624487776,41.885253554],[-87.624499739,41.885579998],[-87.624509926,41.885753632],[-87.624522145,41.885961861],[-87.624527469,41.88630745],[-87.62453356,41.886693161],[-87.624536539,41.886808796],[-87.624543456,41.887077253],[-87.624552807,41.887483678],[-87.624558639,41.887796446],[-87.624558671,41.887798749],[-87.624560329,41.887912786],[-87.624559996,41.888082732],[-87.62455042,41.88812307],[-87.624546482,41.888140611],[-87.624540404,41.888166289],[-87.624535288,41.88818958],[-87.624510505,41.888296753],[-87.624508568,41.888303065],[-87.62450781,41.888309933],[-87.624503895,41.888324931],[-87.624502467,41.888330776],[-87.624498174,41.888349592],[-87.624488716,41.888390964],[-87.624484668,41.888406721],[-87.624443931,41.888565223],[-87.624392518,41.88877105],[-87.624371921,41.888857312]]]]}"
